method,scenario,sharpe_valid,far_target,horizon,rank,threshold,working_prob_threshold,n_calibration_paths,n_rules_this_round,delta_per_cell,coverage
binary_student_t,gaussian_ctrl,0.6,0.05,126,427,-0.9270991262144765,0.7164863906727748,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,gaussian_ctrl,0.6,0.15,126,1379,-0.6554189473236076,0.6582305689779846,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,gaussian_ctrl,0.6,0.05,252,427,-1.2783596092879694,0.782170416259512,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,gaussian_ctrl,0.6,0.15,252,1379,-0.8945261380545353,0.709823324717697,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,gaussian_ctrl,0.6,0.05,504,427,-1.7169668171711805,0.8477377305618142,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,gaussian_ctrl,0.6,0.15,504,1379,-1.2060058615975522,0.7695914694136325,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,gaussian_ctrl,0.6,0.05,63,427,-0.6993481800729411,0.6680432394595333,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,gaussian_ctrl,0.6,0.15,63,1379,-0.491917371820382,0.6205580120133264,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,gaussian_ctrl,0.6,0.05,126,427,-0.9618065007443284,0.723483350843397,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,gaussian_ctrl,0.6,0.15,126,1379,-0.6860533601322865,0.6650884027588775,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,gaussian_ctrl,0.6,0.05,252,427,-1.3480734034959663,0.7938144747584474,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,gaussian_ctrl,0.6,0.15,252,1379,-0.9323414066890794,0.7175500646206263,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,gaussian_ctrl,0.6,0.05,504,427,-1.8326476605407196,0.8620768365286364,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,gaussian_ctrl,0.6,0.15,504,1379,-1.2681557083803576,0.7804268721382092,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,gaussian_ctrl,0.6,0.05,63,427,-0.6993481800729411,0.6680432394595333,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,gaussian_ctrl,0.6,0.15,63,1379,-0.4920361531722275,0.6205859805547507,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,gaussian_ctrl,0.6,0.05,126,427,-0.9621832971170412,0.7235587245661049,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,gaussian_ctrl,0.6,0.15,126,1379,-0.6861951135156232,0.6651199769934357,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,gaussian_ctrl,0.6,0.05,252,427,-1.3480734034959663,0.7938144747584474,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,gaussian_ctrl,0.6,0.15,252,1379,-0.9323738704677047,0.7175566440721058,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,gaussian_ctrl,0.6,0.05,504,427,-1.8327151922932234,0.8620848658822867,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,gaussian_ctrl,0.6,0.15,504,1379,-1.2681557083803576,0.7804268721382092,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,1.0,0.05,63,427,-0.9431677733559306,0.7197390885358049,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,1.0,0.15,63,1379,-0.5785334301671526,0.6407298788665933,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,1.0,0.05,126,427,-1.2613939395685876,0.7792659733804489,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,1.0,0.15,126,1379,-0.7946271549963504,0.6888240059570719,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,1.0,0.05,252,427,-1.6764316890392208,0.8424314495726383,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,1.0,0.15,252,1379,-1.0685597711236916,0.7443229276473311,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,1.0,0.05,504,427,-2.1570252450450162,0.8963234370362363,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,1.0,0.15,504,1379,-1.363592455717506,0.7963429455664578,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,1.0,0.05,63,427,-0.932840791194989,0.7176512648653064,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,1.0,0.15,63,1379,-0.6243090583435575,0.6511979411428692,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,1.0,0.05,126,427,-1.2384820584841925,0.775299684061558,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,1.0,0.15,126,1379,-0.8183638239034476,0.6938889150002595,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,1.0,0.05,252,427,-1.6449195426431955,0.8382032293452352,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,1.0,0.15,252,1379,-1.0448882315906678,0.7397920918551785,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,1.0,0.05,504,427,-2.0410332450234274,0.885038437715469,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,1.0,0.15,504,1379,-1.298149394017567,0.7855233643387737,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,1.0,0.05,63,427,-1.1806699811750025,0.7650682467776886,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,1.0,0.15,63,1379,-0.7958998033844114,0.6890967268320585,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,1.0,0.05,126,427,-1.675334347981078,0.8422857330094404,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,1.0,0.15,126,1379,-1.1122987805238473,0.7525574267515296,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,1.0,0.05,252,427,-2.258364916085747,0.9053696373089248,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,1.0,0.15,252,1379,-1.467443756790305,0.8126685386949007,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,1.0,0.05,504,427,-2.8340231025072673,0.9444869164828849,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,1.0,0.15,504,1379,-1.8018278469036968,0.8583712920712525,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,1.0,0.05,63,427,-1.1963026661610874,0.7678663954492669,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,1.0,0.15,63,1379,-0.8113225986205199,0.6923912704174309,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,1.0,0.05,126,427,-1.734035963997568,0.849927936596781,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,1.0,0.15,126,1379,-1.1483776896684814,0.7592144706005277,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,1.0,0.05,252,427,-2.315809090522683,0.9101779051580825,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,1.0,0.15,252,1379,-1.5121247549132382,0.8193758819667653,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,1.0,0.05,504,427,-2.932056461309882,0.9494085422778724,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,1.0,0.15,504,1379,-1.8551247691236656,0.8647276875336869,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,0.6,0.05,63,427,-0.5887298918216212,0.6430736708655604,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,0.6,0.15,63,1379,-0.36830738558244885,0.5910499198893723,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,0.6,0.05,126,427,-0.8037405560397767,0.6907740532185357,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,0.6,0.15,126,1379,-0.5163587133333066,0.6262959182571477,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,0.6,0.05,252,427,-1.0943704964145997,0.749203820839609,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,0.6,0.15,252,1379,-0.7179427278695631,0.6721538309524852,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,0.6,0.05,504,427,-1.4597200684157916,0.8114898562464535,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_gaussian,sv_jump,0.6,0.15,504,1379,-0.9688243373725827,0.724885101280903,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,0.6,0.05,63,427,-0.586477507503864,0.6425565148242378,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,0.6,0.15,63,1379,-0.39907850369600606,0.5984662406029649,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,0.6,0.05,126,427,-0.8047112063732023,0.6909813508333863,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,0.6,0.15,126,1379,-0.5438799962536687,0.632714541246058,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,0.6,0.05,252,427,-1.1012677546719185,0.750497569263764,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,0.6,0.15,252,1379,-0.7217783088247411,0.6729984925288678,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,0.6,0.05,504,427,-1.432316273469725,0.8072619614688216,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
binary_student_t,sv_jump,0.6,0.15,504,1379,-0.9579500363542126,0.7227111805775339,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,0.6,0.05,63,427,-0.7722278957967079,0.6840026351700932,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,0.6,0.15,63,1379,-0.528207811439179,0.6290650155281007,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,0.6,0.05,126,427,-1.15875947960967,0.761107232752407,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,0.6,0.15,126,1379,-0.7705428146494162,0.6836383037465372,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,0.6,0.05,252,427,-1.6172863225755871,0.8344205404342485,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,0.6,0.15,252,1379,-1.063361573542763,0.7433324221123931,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,0.6,0.05,504,427,-2.1512772591616773,0.895788071615957,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_student_t,sv_jump,0.6,0.15,504,1379,-1.4129213853362925,0.8042263139244538,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,0.6,0.05,63,427,-0.7852845580853787,0.6868179380736374,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,0.6,0.15,63,1379,-0.537598732259442,0.6312536450671619,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,0.6,0.05,126,427,-1.1880230614144889,0.7663873039014085,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,0.6,0.15,126,1379,-0.7947839171115616,0.6888576062155672,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,0.6,0.05,252,427,-1.6647596227982158,0.8408758915797462,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,0.6,0.15,252,1379,-1.1105011377531695,0.7522225272023436,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,0.6,0.05,504,427,-2.243190883379143,0.9040615742018202,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
ewma_trunc_student_t,sv_jump,0.6,0.15,504,1379,-1.4611727297434762,0.8117119752157803,10000,128,0.0003125,"these two scenarios, four methods, two s, two budgets and four horizons only; not a joint guarantee across project stages"
