scenario,sharpe_valid,method,far_target,threshold,first_eligible_day,far_alarms,far_lo,far_hi,far_d63,detect_d63,far_d126,detect_d126,far_d252,detect_d252,far_d504,detect_d504,far_total,trunc_mean_detect_days,trunc_mean_detect_se,median_detect_days,median_detect_note,undetected_at_H,n_test_valid,n_test_invalid,ewma_lambda,student_t_df,truncation_c,thresholds_apply_to
gaussian_ctrl,0.6,ewma_student_t,0.15,-1.2553347029132382,1,1370,0.13039995958322761,0.1438788232338836,0.0002,0.0012,0.0114,0.023,0.0574,0.1363,0.137,0.3541,0.137,431.21,1.1981710776817889,,not reached within 504d,0.6458999999999999,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,0.6,ewma_trunc_gaussian,0.15,-1.0714745609841436,1,1405,0.1338269825685901,0.1474491122599264,0.0002,0.0006,0.0111,0.0276,0.0556,0.1497,0.1405,0.3718,0.1405,425.7344,1.2350138021792134,,not reached within 504d,0.6282,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,0.6,ewma_trunc_student_t,0.15,-1.2558356219100482,1,1368,0.1302041737958663,0.1436747626205932,0.0002,0.0012,0.0113,0.023,0.0574,0.1363,0.1368,0.3543,0.1368,431.2008,1.1980531044407448,,not reached within 504d,0.6456999999999999,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,binary_gaussian,0.05,-2.022952282136807,1,459,0.04196987371736925,0.05017887360287923,0.0,0.0003,0.0012,0.0094,0.0128,0.0977,0.0459,0.3485,0.0459,441.5005,1.0606024456551912,,not reached within 504d,0.6515,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,binary_student_t,0.05,-2.515810884644255,1,412,0.03747746616189304,0.045274890743039795,0.0,0.0001,0.0012,0.0071,0.0108,0.0836,0.0412,0.314,0.0412,449.3339,0.9991022578350831,,not reached within 504d,0.6859999999999999,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,trailing_sharpe_252,0.05,-1.5750924007815563,252,414,0.03766836746394034,0.04548383584164423,0.0,0.0,0.0,0.0,0.0042,0.0556,0.0414,0.2747,0.0414,458.5115,0.853022292486045,,not reached within 504d,0.7253000000000001,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,known_vol_rolling_252,0.05,-1.5563207035908586,252,431,0.039292009027508144,0.047258888683616114,0.0,0.0,0.0,0.0,0.0045,0.0563,0.0431,0.2805,0.0431,457.52,0.8603059064223973,,not reached within 504d,0.7195,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,ewma_gaussian,0.05,-2.2633758487572586,1,429,0.03910090304217032,0.04705014826830221,0.0,0.0,0.0014,0.0065,0.0125,0.0848,0.0429,0.3262,0.0429,447.8109,1.0032613156330432,,not reached within 504d,0.6738,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,ewma_student_t,0.05,-2.6382573986973794,1,416,0.03785929346729353,0.04569275623894275,0.0,0.0,0.0013,0.0068,0.0113,0.0806,0.0416,0.3077,0.0416,450.6601,0.988023631229834,,not reached within 504d,0.6923,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,ewma_trunc_gaussian,0.05,-2.2633758487572586,1,429,0.03910090304217032,0.04705014826830221,0.0,0.0,0.0014,0.0065,0.0126,0.085,0.0429,0.3265,0.0429,447.7253,1.0040294774109728,,not reached within 504d,0.6735,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,ewma_trunc_student_t,0.05,-2.6382573986973794,1,416,0.03785929346729353,0.04569275623894275,0.0,0.0,0.0013,0.0068,0.0113,0.081,0.0416,0.308,0.0416,450.61,0.9885794853930027,,not reached within 504d,0.692,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,binary_gaussian,0.15,-1.3780807542068807,1,1362,0.12961684541447105,0.1430625518000332,0.0019,0.0098,0.0222,0.0893,0.0718,0.2959,0.1362,0.5654,0.1362,364.8081,1.521434725448772,430,,0.4346,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,binary_student_t,0.15,-1.6941503401391478,1,1376,0.13098734580168783,0.14449097621737858,0.0017,0.0081,0.0228,0.0788,0.0721,0.274,0.1376,0.5465,0.1376,372.6011,1.48989889514382,450,,0.4535,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,trailing_sharpe_252,0.15,-1.0096286942203367,252,1400,0.1333373193312127,0.14693915949567446,0.0,0.0,0.0,0.0,0.0202,0.1579,0.14,0.5305,0.14,408.0408,1.0722231016789265,475,,0.46950000000000003,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,known_vol_rolling_252,0.15,-1.011522714436914,252,1372,0.13059575018587788,0.14408287903188505,0.0,0.0,0.0,0.0,0.0194,0.1558,0.1372,0.5236,0.1372,409.3565,1.0703104209596024,483,,0.47640000000000005,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,ewma_gaussian,0.15,-1.5183981536615327,1,1411,0.1344146169279822,0.14806101710248945,0.0017,0.0074,0.0226,0.0833,0.0705,0.2861,0.1411,0.5552,0.1411,369.0293,1.50395506988614,440,,0.4448,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,ewma_student_t,0.15,-1.7886632867338625,1,1391,0.13245599939496294,0.1460211706289914,0.0019,0.0073,0.0221,0.0724,0.0727,0.266,0.1391,0.5349,0.1391,376.4175,1.475994158271138,463,,0.46509999999999996,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,ewma_trunc_gaussian,0.15,-1.5184082861844401,1,1412,0.13451256005399473,0.14816299717680279,0.0017,0.0074,0.0226,0.0832,0.0705,0.2864,0.1412,0.5553,0.1412,368.9197,1.5044245592639236,440,,0.4447,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
gaussian_ctrl,1.0,ewma_trunc_student_t,0.15,-1.7890463835489592,1,1390,0.1323580808483827,0.14591916597524585,0.0019,0.0073,0.0221,0.0724,0.0728,0.2661,0.139,0.5354,0.139,376.3709,1.47594777533033,462,,0.4646,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,binary_gaussian,0.05,-1.3783899733063099,1,452,0.041300001086809354,0.049449283831158056,0.0,0.0,0.0003,0.003,0.0094,0.0366,0.0452,0.1833,0.0452,474.8525,0.7507765985465267,,not reached within 504d,0.8167,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,binary_student_t,0.05,-1.6194181703377424,1,435,0.039674290803033356,0.04767629970939436,0.0,0.0,0.0005,0.0021,0.0075,0.0359,0.0435,0.184,0.0435,474.8049,0.7450096157310678,,not reached within 504d,0.8160000000000001,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,trailing_sharpe_252,0.05,-1.945691734608428,252,424,0.03862324112699029,0.046528194181852923,0.0,0.0,0.0,0.0,0.0043,0.0257,0.0424,0.157,0.0424,478.8149,0.6647106196080982,,not reached within 504d,0.843,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,known_vol_rolling_252,0.05,-1.953039653222382,252,433,0.03948313833238368,0.04746760577939231,0.0,0.0,0.0,0.0,0.0056,0.0254,0.0433,0.1472,0.0433,480.5684,0.6432343796709865,,not reached within 504d,0.8528,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,ewma_gaussian,0.05,-1.6943010381063026,1,431,0.039292009027508144,0.047258888683616114,0.0,0.0,0.0001,0.0018,0.0073,0.0317,0.0431,0.1746,0.0431,477.426,0.7061592727507366,,not reached within 504d,0.8254,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,ewma_student_t,0.05,-1.8017795408161001,1,452,0.041300001086809354,0.049449283831158056,0.0,0.0,0.0005,0.0026,0.009,0.0367,0.0452,0.1844,0.0452,474.5327,0.7496924015492581,,not reached within 504d,0.8156,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,ewma_trunc_gaussian,0.05,-1.7314538150285084,1,426,0.03881428812903491,0.04673699358046003,0.0,0.0,0.0001,0.0021,0.0078,0.0326,0.0426,0.1774,0.0426,476.8783,0.7157550275317273,,not reached within 504d,0.8226,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,ewma_trunc_student_t,0.05,-1.8298605562747525,1,461,0.0421613141098896,0.050387279611010596,0.0,0.0,0.0005,0.0022,0.0092,0.0376,0.0461,0.1877,0.0461,474.0461,0.755203145291428,,not reached within 504d,0.8123,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,binary_gaussian,0.15,-0.9719376432964033,1,1325,0.12599596120861004,0.13928627759383724,0.0019,0.0022,0.012,0.0328,0.0556,0.152,0.1325,0.3786,0.1325,423.5815,1.2577131549017848,,not reached within 504d,0.6214,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,binary_student_t,0.15,-1.1157519469672292,1,1373,0.1306936472901703,0.14418490512791848,0.0006,0.0014,0.0119,0.0348,0.0592,0.1628,0.1373,0.3949,0.1373,419.0481,1.2838905779468177,,not reached within 504d,0.6051,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,trailing_sharpe_252,0.15,-1.3997163286000955,252,1393,0.13265184003002725,0.14622517639457885,0.0,0.0,0.0,0.0,0.023,0.0814,0.1393,0.3519,0.1393,444.206,0.9422760024570723,,not reached within 504d,0.6481,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,known_vol_rolling_252,0.15,-1.39116238668293,252,1399,0.1332393901939391,0.14683716543262215,0.0,0.0,0.0,0.0,0.023,0.082,0.1399,0.3455,0.1399,444.8894,0.9415337621915288,,not reached within 504d,0.6545000000000001,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,ewma_gaussian,0.15,-1.182575277843414,1,1366,0.13000839283267326,0.14347069718313446,0.0002,0.0004,0.0092,0.0274,0.0574,0.1447,0.1366,0.3688,0.1366,426.5424,1.2278221919144057,,not reached within 504d,0.6312,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,ewma_student_t,0.15,-1.2560157455221859,1,1385,0.13186850586777127,0.14540912495422792,0.0005,0.0019,0.0111,0.0314,0.0575,0.1535,0.1385,0.3806,0.1385,422.5511,1.2636375100695156,,not reached within 504d,0.6194,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,ewma_trunc_gaussian,0.15,-1.2062638431526227,1,1363,0.12971473045270238,0.14316458996212778,0.0006,0.0006,0.0102,0.028,0.0578,0.147,0.1363,0.371,0.1363,425.6972,1.2343454184616263,,not reached within 504d,0.629,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,0.6,ewma_trunc_student_t,0.15,-1.2780894319609049,1,1372,0.13059575018587788,0.14408287903188505,0.0004,0.0019,0.0106,0.0311,0.0573,0.1542,0.1372,0.3854,0.1372,421.8729,1.264216420900665,,not reached within 504d,0.6146,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,binary_gaussian,0.05,-2.009091955903746,1,441,0.04024788569805465,0.04830224401632825,0.0001,0.0003,0.0012,0.0113,0.0136,0.1009,0.0441,0.3533,0.0441,440.0948,1.075382474305121,,not reached within 504d,0.6467,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,binary_student_t,0.05,-2.34046935647749,1,429,0.03910090304217032,0.04705014826830221,0.0,0.0002,0.0012,0.0108,0.0111,0.1039,0.0429,0.3657,0.0429,437.7244,1.0882200819497294,,not reached within 504d,0.6343,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,trailing_sharpe_252,0.05,-1.5438189403891636,252,425,0.03871876165407628,0.04663259685509281,0.0,0.0,0.0,0.0,0.0045,0.0623,0.0425,0.2914,0.0425,454.9578,0.8799461304166543,,not reached within 504d,0.7086,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,known_vol_rolling_252,0.05,-1.553039653222382,252,433,0.03948313833238368,0.04746760577939231,0.0,0.0,0.0,0.0,0.0056,0.0602,0.0433,0.2782,0.0433,457.415,0.863307423500312,,not reached within 504d,0.7218,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,ewma_gaussian,0.05,-2.497983023085661,1,409,0.03719116090032693,0.0449614264036283,0.0,0.0,0.0006,0.0056,0.0109,0.0841,0.0409,0.327,0.0409,446.8804,1.0092699401870724,,not reached within 504d,0.673,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,ewma_student_t,0.05,-2.6225993333647484,1,445,0.04063039538203104,0.048719427133655326,0.0,0.0,0.0013,0.0099,0.0124,0.0985,0.0445,0.3496,0.0445,440.7073,1.0676504720291387,,not reached within 504d,0.6504,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,ewma_trunc_gaussian,0.05,-2.5403685837590197,1,421,0.03833671543427698,0.04621495027358863,0.0,0.0,0.0008,0.0069,0.012,0.0868,0.0421,0.3312,0.0421,445.6613,1.021641117657433,,not reached within 504d,0.6688000000000001,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,ewma_trunc_student_t,0.05,-2.663078204229651,1,456,0.04168275313833824,0.04986622458093264,0.0,0.0,0.0012,0.0092,0.0128,0.1009,0.0456,0.356,0.0456,439.5931,1.0729911296163746,,not reached within 504d,0.644,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,binary_gaussian,0.15,-1.360293258584262,1,1355,0.1289316841669932,0.14234825064523005,0.0043,0.0123,0.0244,0.0917,0.0737,0.2989,0.1355,0.5647,0.1355,363.7109,1.5288969699471155,427,,0.4353,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,binary_student_t,0.15,-1.565029457181907,1,1368,0.1302041737958663,0.1436747626205932,0.003,0.0118,0.024,0.1,0.0763,0.313,0.1368,0.59,0.1368,355.925,1.5414804227395718,397,,0.41000000000000003,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,trailing_sharpe_252,0.15,-0.9969931345968651,252,1388,0.13216224730246506,0.1457151531205117,0.0,0.0,0.0,0.0,0.0225,0.1616,0.1388,0.5344,0.1388,406.5185,1.0760592251919092,473,,0.4656,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,known_vol_rolling_252,0.15,-0.9911623866829271,252,1399,0.1332393901939391,0.14683716543262215,0.0,0.0,0.0,0.0,0.023,0.1596,0.1399,0.5296,0.1399,407.3571,1.0745772236465643,476,,0.47040000000000004,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,ewma_gaussian,0.15,-1.682690784815932,1,1349,0.12834445068929393,0.1417359449209741,0.0012,0.0049,0.0181,0.0778,0.0706,0.2791,0.1349,0.5492,0.1349,371.2262,1.4908650546636075,446,,0.4508,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,ewma_student_t,0.15,-1.7676865283070038,1,1382,0.1315747751199206,0.14510308610110095,0.0025,0.0107,0.0212,0.0903,0.0746,0.2955,0.1382,0.5728,0.1382,362.6528,1.5223558263238572,418,,0.4272,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,ewma_trunc_gaussian,0.15,-1.7109495990088164,1,1353,0.12873593477957124,0.14214415363200028,0.002,0.0056,0.02,0.0778,0.0728,0.2806,0.1353,0.5546,0.1353,369.9497,1.4922640859449845,440,,0.4454,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
jump_ctrl,1.0,ewma_trunc_student_t,0.15,-1.8022369672034166,1,1374,0.13079154559496972,0.14428693002344492,0.0022,0.0091,0.0211,0.0897,0.0734,0.2992,0.1374,0.5787,0.1374,361.5458,1.5193649058760443,413,,0.4213,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
sv_ctrl,0.6,binary_gaussian,0.05,-1.4894703169658954,1,419,0.03814572841630529,0.04600609089090859,0.0008,0.0009,0.0036,0.0052,0.0131,0.029,0.0419,0.1299,0.0419,483.3763,0.6657229067185934,,not reached within 504d,0.8701,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
sv_ctrl,0.6,binary_student_t,0.05,-1.4721378954534727,1,412,0.03747746616189304,0.045274890743039795,0.0,0.0001,0.0009,0.0033,0.0112,0.0443,0.0412,0.2086,0.0412,470.6853,0.7976466074660132,,not reached within 504d,0.7914,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
sv_ctrl,0.6,trailing_sharpe_252,0.05,-1.9559403755381384,252,413,0.03757291371455923,0.04537936639069948,0.0,0.0,0.0,0.0,0.0058,0.0254,0.0413,0.1562,0.0413,479.6747,0.6521291860042179,,not reached within 504d,0.8438,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
sv_ctrl,0.6,known_vol_rolling_252,0.05,-2.160857387159008,252,417,0.037954765678807054,0.0457972072277551,0.0,0.0,0.0,0.0,0.007,0.0188,0.0417,0.0947,0.0417,488.9787,0.528493212007982,,not reached within 504d,0.9053,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
sv_ctrl,0.6,ewma_gaussian,0.05,-2.004966143825145,1,421,0.03833671543427698,0.04621495027358863,0.0,0.0,0.0013,0.0114,0.0126,0.0796,0.0421,0.2645,0.0421,455.3541,0.9938696036190561,,not reached within 504d,0.7355,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
sv_ctrl,0.6,ewma_student_t,0.05,-2.169188442141556,1,437,0.03986546628744224,0.04788497062563722,0.0,0.0001,0.0013,0.0158,0.0142,0.0874,0.0437,0.2802,0.0437,451.3672,1.0352022511500247,,not reached within 504d,0.7198,10000,10000,0.94,5.0,4.0,"the whole 504-day horizon; the 63/126/252 day columns read the SAME threshold, they do not each spend a fresh budget"
