scenario,sharpe_valid,far_target,setting,quantity,window_h,method_a,method_b,point,lo,hi,excludes_zero,n_reps,denominator,interval_type
gaussian_ctrl,1.0,0.05,fixed_T126,cond,252,ewma_student_t,trailing_sharpe_252,-0.03535087543771885,-0.04114264820473073,-0.02943977936762058,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,fixed_T126,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0005,0.0001,0.001,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,fixed_T252,joint,252,ewma_student_t,binary_student_t,-0.0006000000000000033,-0.0036025000000000054,0.002699999999999994,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,fixed_T252,cond,252,ewma_student_t,binary_student_t,-0.000577515211338156,-0.0036718833841277213,0.002715778141028105,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,fixed_T252,pre_far,252,ewma_student_t,binary_student_t,0.0002999999999999999,-0.0010000000000000009,0.0015024999999999876,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,fixed_T252,joint,252,ewma_student_t,trailing_sharpe_252,-0.04920000000000001,-0.0561,-0.04200000000000001,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,fixed_T252,cond,252,ewma_student_t,trailing_sharpe_252,-0.048977610159453705,-0.05587336705771823,-0.041720230606230715,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,fixed_T252,pre_far,252,ewma_student_t,trailing_sharpe_252,0.005399999999999999,0.0036,0.0072,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,random_uniform,joint,252,ewma_student_t,binary_student_t,-0.0015000000000000013,-0.004500000000000004,0.0015999999999999908,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,random_uniform,cond,252,ewma_student_t,binary_student_t,-0.0015030060120240496,-0.004453953361434033,0.0015412721533688762,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,random_uniform,pre_far,252,ewma_student_t,binary_student_t,0.0,-0.0007000000000000001,0.0007999999999999999,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,random_uniform,joint,252,ewma_student_t,trailing_sharpe_252,-0.032200000000000006,-0.03800250000000001,-0.0266,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,random_uniform,cond,252,ewma_student_t,trailing_sharpe_252,-0.03202557730722971,-0.03787144379834203,-0.02647260093478278,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.05,random_uniform,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0019,0.0010999999999999998,0.0028,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T0,joint,252,ewma_student_t,binary_student_t,-0.010700000000000043,-0.015100000000000002,-0.006197499999999997,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T0,cond,252,ewma_student_t,binary_student_t,-0.010700000000000043,-0.015100000000000002,-0.006197499999999997,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T0,pre_far,252,ewma_student_t,binary_student_t,0.0,0.0,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T0,joint,252,ewma_student_t,trailing_sharpe_252,0.10139999999999996,0.09469999999999998,0.10820250000000001,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T0,cond,252,ewma_student_t,trailing_sharpe_252,0.10139999999999996,0.09469999999999998,0.10820250000000001,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T0,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0,0.0,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T126,joint,252,ewma_student_t,binary_student_t,-0.003400000000000014,-0.007802500000000001,0.000802500000000009,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T126,cond,252,ewma_student_t,binary_student_t,-0.003910117669017055,-0.008226089602231694,0.0002541398831778582,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T126,pre_far,252,ewma_student_t,binary_student_t,-0.0017999999999999995,-0.003700000000000002,0.0001999999999999988,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T126,joint,252,ewma_student_t,trailing_sharpe_252,-0.0696,-0.07769999999999999,-0.06180000000000002,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T126,cond,252,ewma_student_t,trailing_sharpe_252,-0.06513319066544379,-0.07306083355719571,-0.05727863824727946,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T126,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0187,0.0161,0.0213,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T252,joint,252,ewma_student_t,binary_student_t,-0.0022999999999999965,-0.007002500000000006,0.0020999999999999908,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T252,cond,252,ewma_student_t,binary_student_t,-0.003142995991103431,-0.00799934300772385,0.0015572048860271466,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T252,pre_far,252,ewma_student_t,binary_student_t,-0.0032999999999999974,-0.006000000000000005,-0.0005975000000000033,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T252,joint,252,ewma_student_t,trailing_sharpe_252,-0.1446,-0.1533,-0.136,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T252,cond,252,ewma_student_t,trailing_sharpe_252,-0.13928029810657508,-0.14812896517244525,-0.13062801873300975,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,fixed_T252,pre_far,252,ewma_student_t,trailing_sharpe_252,0.045200000000000004,0.040797499999999993,0.0497,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,random_uniform,joint,252,ewma_student_t,binary_student_t,-0.0038000000000000256,-0.008099999999999996,0.0007000000000000062,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,random_uniform,cond,252,ewma_student_t,binary_student_t,-0.0042601126472094075,-0.00846771796912096,0.00010704577689963848,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,random_uniform,pre_far,252,ewma_student_t,binary_student_t,-0.0015000000000000013,-0.0034000000000000002,0.0003999999999999976,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,random_uniform,joint,252,ewma_student_t,trailing_sharpe_252,-0.058900000000000036,-0.06719999999999998,-0.05080000000000001,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,random_uniform,cond,252,ewma_student_t,trailing_sharpe_252,-0.05341794421352267,-0.06173355022021783,-0.04548506790901573,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,1.0,0.15,random_uniform,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0233,0.020399999999999998,0.0261,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T0,joint,252,ewma_student_t,binary_student_t,-0.0011999999999999997,-0.0034999999999999996,0.000900000000000005,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T0,cond,252,ewma_student_t,binary_student_t,-0.0011999999999999997,-0.0034999999999999996,0.000900000000000005,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T0,pre_far,252,ewma_student_t,binary_student_t,0.0,0.0,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T0,joint,252,ewma_student_t,trailing_sharpe_252,0.0072999999999999975,0.004199999999999999,0.010199999999999997,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T0,cond,252,ewma_student_t,trailing_sharpe_252,0.0072999999999999975,0.004199999999999999,0.010199999999999997,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T0,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0,0.0,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T126,joint,252,ewma_student_t,binary_student_t,0.00010000000000000286,-0.0023999999999999994,0.002799999999999997,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T126,cond,252,ewma_student_t,binary_student_t,9.416941694169456e-05,-0.002406217399645545,0.002789136327265453,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T126,pre_far,252,ewma_student_t,binary_student_t,-0.0001,-0.0003,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T126,joint,252,ewma_student_t,trailing_sharpe_252,-0.014099999999999994,-0.0186,-0.009397500000000005,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T126,cond,252,ewma_student_t,trailing_sharpe_252,-0.014099999999999994,-0.0186,-0.009397500000000005,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T126,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0,0.0,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T252,joint,252,ewma_student_t,binary_student_t,-0.0005000000000000004,-0.0034000000000000002,0.0025000000000000022,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T252,cond,252,ewma_student_t,binary_student_t,-0.0004764212937058421,-0.0033675370453861053,0.0024878501060614402,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T252,pre_far,252,ewma_student_t,binary_student_t,0.0003999999999999993,-0.0007000000000000001,0.0015000000000000005,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T252,joint,252,ewma_student_t,trailing_sharpe_252,-0.017,-0.022599999999999995,-0.011700000000000002,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T252,cond,252,ewma_student_t,trailing_sharpe_252,-0.016945876908439586,-0.022559055839964003,-0.01164299842214391,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,fixed_T252,pre_far,252,ewma_student_t,trailing_sharpe_252,0.002299999999999999,0.0006000000000000007,0.0041,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,random_uniform,joint,252,ewma_student_t,binary_student_t,-0.002700000000000001,-0.005299999999999999,-0.00010000000000000286,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,random_uniform,cond,252,ewma_student_t,binary_student_t,-0.0026869732952993775,-0.0052830318229460434,-9.458099806357694e-05,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,random_uniform,pre_far,252,ewma_student_t,binary_student_t,0.0002999999999999999,-0.0002000000000000001,0.0008000000000000001,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,random_uniform,joint,252,ewma_student_t,trailing_sharpe_252,-0.017200000000000007,-0.021699999999999997,-0.012499999999999997,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,random_uniform,cond,252,ewma_student_t,trailing_sharpe_252,-0.017132456285884945,-0.021609086889713143,-0.012452252255060437,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.05,random_uniform,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0013,0.0006,0.0021,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T0,joint,252,ewma_student_t,binary_student_t,-0.002700000000000008,-0.0063,0.0010000000000000009,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T0,cond,252,ewma_student_t,binary_student_t,-0.002700000000000008,-0.0063,0.0010000000000000009,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T0,pre_far,252,ewma_student_t,binary_student_t,0.0,0.0,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T0,joint,252,ewma_student_t,trailing_sharpe_252,0.0563,0.051000000000000004,0.062,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T0,cond,252,ewma_student_t,trailing_sharpe_252,0.0563,0.051000000000000004,0.062,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T0,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0,0.0,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T126,joint,252,ewma_student_t,binary_student_t,-0.0010000000000000009,-0.0050000000000000044,0.0030999999999999917,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T126,cond,252,ewma_student_t,binary_student_t,-0.001026726845256093,-0.005004263937360429,0.0030005501884963312,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T126,pre_far,252,ewma_student_t,binary_student_t,-9.99999999999994e-05,-0.0015000000000000013,0.001299999999999999,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T126,joint,252,ewma_student_t,trailing_sharpe_252,-0.028999999999999998,-0.03589999999999999,-0.02210000000000001,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T126,cond,252,ewma_student_t,trailing_sharpe_252,-0.02739732458354366,-0.0342136874775497,-0.020484968824991387,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T126,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0095,0.0076,0.0115,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T252,joint,252,ewma_student_t,binary_student_t,-0.0015000000000000013,-0.005699999999999984,0.002799999999999997,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T252,cond,252,ewma_student_t,binary_student_t,-0.0018592501726181487,-0.006111541618225882,0.0024680504493060917,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T252,pre_far,252,ewma_student_t,binary_student_t,-0.0017000000000000001,-0.0040999999999999995,0.0006999999999999992,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T252,joint,252,ewma_student_t,trailing_sharpe_252,-0.07569999999999999,-0.0834,-0.0680975,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T252,cond,252,ewma_student_t,trailing_sharpe_252,-0.07247811201775395,-0.08054323094299373,-0.06473808897517762,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,fixed_T252,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0325,0.028499999999999998,0.0364,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,random_uniform,joint,252,ewma_student_t,binary_student_t,-0.0009000000000000119,-0.0050000000000000044,0.0032000000000000084,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,random_uniform,cond,252,ewma_student_t,binary_student_t,-0.0010441914738939517,-0.0052190060374976135,0.00309924458272111,False,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,random_uniform,pre_far,252,ewma_student_t,binary_student_t,-0.0007999999999999986,-0.0023999999999999994,0.000700000000000001,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,random_uniform,joint,252,ewma_student_t,trailing_sharpe_252,-0.02990000000000001,-0.037000000000000005,-0.0232,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,random_uniform,cond,252,ewma_student_t,trailing_sharpe_252,-0.027473346370645385,-0.03458741608813537,-0.020930581286427444,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
gaussian_ctrl,0.6,0.15,random_uniform,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0153,0.0129,0.0178,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T0,joint,252,ewma_student_t,binary_student_t,0.09140000000000001,0.08279750000000001,0.10029999999999997,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T0,cond,252,ewma_student_t,binary_student_t,0.09140000000000001,0.08279750000000001,0.10029999999999997,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T0,pre_far,252,ewma_student_t,binary_student_t,0.0,0.0,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T0,joint,252,ewma_student_t,trailing_sharpe_252,0.1844,0.17600000000000002,0.1928025,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T0,cond,252,ewma_student_t,trailing_sharpe_252,0.1844,0.17600000000000002,0.1928025,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T0,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0,0.0,0.0,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T126,joint,252,ewma_student_t,binary_student_t,0.0764,0.06840000000000002,0.08410249999999997,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T126,cond,252,ewma_student_t,binary_student_t,0.07641161309247188,0.0683247524373043,0.08408941696141131,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T126,pre_far,252,ewma_student_t,binary_student_t,-0.0014000000000000002,-0.003,9.999999999999983e-05,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T126,joint,252,ewma_student_t,trailing_sharpe_252,0.0718,0.0631975,0.0801,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T126,cond,252,ewma_student_t,trailing_sharpe_252,0.07238180086232829,0.06381728251015853,0.08075414556558763,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T126,pre_far,252,ewma_student_t,trailing_sharpe_252,0.0027,0.0017,0.0038,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T252,joint,252,ewma_student_t,binary_student_t,0.051799999999999985,0.04449749999999998,0.05940000000000001,True,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T252,cond,252,ewma_student_t,binary_student_t,0.052501678203567284,0.04505471689151028,0.06025301896278685,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T252,pre_far,252,ewma_student_t,binary_student_t,-0.0010000000000000009,-0.004,0.001899999999999999,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T252,joint,252,ewma_student_t,trailing_sharpe_252,0.00839999999999999,-0.00019999999999997868,0.017202499999999978,False,2000,all paths,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
sv_jump,1.0,0.05,fixed_T252,cond,252,ewma_student_t,trailing_sharpe_252,0.010139305622707706,0.001581630027488315,0.018822273033047583,True,2000,survivor denominator recomputed each replicate,"per-comparison, test sampling only; thresholds were frozen in Stage 3A and are not re-covered"
