date,prev_date,price,ret,gap_trading_days,spans_missing_day
2021-08-30,2021-08-27,4528.79,0.00430658828173347,1,False
2021-08-31,2021-08-30,4522.68,-0.001349146239944865,1,False
2021-09-01,2021-08-31,4524.09,0.0003117620525883158,1,False
2021-09-02,2021-09-01,4536.95,0.0028425606033477546,1,False
2021-09-03,2021-09-02,4535.43,-0.000335026835208585,1,False
2021-09-07,2021-09-03,4520.03,-0.003395488410139813,1,False
2021-09-08,2021-09-07,4514.07,-0.0013185753191903293,1,False
2021-09-09,2021-09-08,4493.28,-0.004605599824548556,1,False
2021-09-10,2021-09-09,4458.58,-0.0077226435922087555,1,False
2021-09-13,2021-09-10,4468.73,0.0022765095613401787,1,False
2021-09-14,2021-09-13,4443.05,-0.00574659914561837,1,False
2021-09-15,2021-09-14,4480.7,0.008473908688851006,1,False
2021-09-16,2021-09-15,4473.75,-0.0015510969268194286,1,False
2021-09-17,2021-09-16,4432.99,-0.009110924839340617,1,False
2021-09-20,2021-09-17,4357.73,-0.016977254629493954,1,False
2021-09-21,2021-09-20,4354.19,-0.0008123495489623656,1,False
2021-09-22,2021-09-21,4395.64,0.009519566210937302,1,False
2021-09-23,2021-09-22,4448.98,0.012134751708511082,1,False
2021-09-24,2021-09-23,4455.48,0.0014610090402744635,1,False
2021-09-27,2021-09-24,4443.11,-0.0027763563072890074,1,False
2021-09-28,2021-09-27,4352.63,-0.020364114325326033,1,False
2021-09-29,2021-09-28,4359.46,0.001569166228234442,1,False
2021-09-30,2021-09-29,4307.54,-0.011909731939276913,1,False
2021-10-01,2021-09-30,4357.04,0.011491477734391298,1,False
2021-10-04,2021-10-01,4300.46,-0.012985880322420762,1,False
2021-10-05,2021-10-04,4345.72,0.010524455523362564,1,False
2021-10-06,2021-10-05,4363.55,0.004102887438675262,1,False
2021-10-07,2021-10-06,4399.76,0.00829828923697451,1,False
2021-10-08,2021-10-07,4391.34,-0.0019137407494954628,1,False
2021-10-11,2021-10-08,4361.19,-0.0068657858421348195,1,False
2021-10-12,2021-10-11,4350.65,-0.0024167715692277048,1,False
2021-10-13,2021-10-12,4363.8,0.003022536862308023,1,False
2021-10-14,2021-10-13,4438.26,0.01706311013337003,1,False
2021-10-15,2021-10-14,4471.37,0.0074601307719690535,1,False
2021-10-18,2021-10-15,4486.46,0.0033748045900920953,1,False
2021-10-19,2021-10-18,4519.63,0.00739335690054066,1,False
2021-10-20,2021-10-19,4536.19,0.0036640167447334893,1,False
2021-10-21,2021-10-20,4549.78,0.002995906256131331,1,False
2021-10-22,2021-10-21,4544.9,-0.0010725793335062406,1,False
2021-10-25,2021-10-22,4566.48,0.004748179277871856,1,False
2021-10-26,2021-10-25,4574.79,0.0018197824144636776,1,False
2021-10-27,2021-10-26,4551.68,-0.005051597996847845,1,False
2021-10-28,2021-10-27,4596.42,0.009829337739032606,1,False
2021-10-29,2021-10-28,4605.38,0.0019493431844783693,1,False
2021-11-01,2021-10-29,4613.67,0.0018000686154020507,1,False
2021-11-02,2021-11-01,4630.65,0.0036803672564356127,1,False
2021-11-03,2021-11-02,4660.57,0.00646129593037692,1,False
2021-11-04,2021-11-03,4680.06,0.004181891914508462,1,False
2021-11-05,2021-11-04,4697.53,0.0037328581257503046,1,False
2021-11-08,2021-11-05,4701.7,0.0008877005575269603,1,False
2021-11-09,2021-11-08,4685.25,-0.0034987345002870374,1,False
2021-11-10,2021-11-09,4646.71,-0.008225815057894437,1,False
2021-11-11,2021-11-10,4649.27,0.0005509274303756584,1,False
2021-11-12,2021-11-11,4682.85,0.007222639253044116,1,False
2021-11-15,2021-11-12,4682.8,-1.0677258507119092e-05,1,False
2021-11-16,2021-11-15,4700.9,0.003865208849406221,1,False
2021-11-17,2021-11-16,4688.67,-0.0026016294752068125,1,False
2021-11-18,2021-11-17,4704.54,0.00338475516511072,1,False
2021-11-19,2021-11-18,4697.96,-0.0013986489646171663,1,False
2021-11-22,2021-11-19,4682.94,-0.0031971323723489764,1,False
2021-11-23,2021-11-22,4690.7,0.0016570786727996278,1,False
2021-11-24,2021-11-23,4701.46,0.002293900697124096,1,False
2021-11-26,2021-11-24,4594.62,-0.02272485568312821,1,False
2021-11-29,2021-11-26,4655.27,0.013200221128189193,1,False
2021-11-30,2021-11-29,4567.0,-0.01896130621854386,1,False
2021-12-01,2021-11-30,4513.04,-0.011815195971097037,1,False
2021-12-02,2021-12-01,4577.1,0.014194423271231882,1,False
2021-12-03,2021-12-02,4538.43,-0.00844858097922263,1,False
2021-12-06,2021-12-03,4591.67,0.011730928977641941,1,False
2021-12-07,2021-12-06,4686.75,0.020707063007576743,1,False
2021-12-08,2021-12-07,4701.21,0.0030852936469836223,1,False
2021-12-09,2021-12-08,4667.45,-0.007181129964413446,1,False
2021-12-10,2021-12-09,4712.02,0.00954911139915815,1,False
2021-12-13,2021-12-10,4668.97,-0.009136209099282255,1,False
2021-12-14,2021-12-13,4634.09,-0.007470598440341258,1,False
2021-12-15,2021-12-14,4709.85,0.016348409288555077,1,False
2021-12-16,2021-12-15,4668.67,-0.00874337823922211,1,False
2021-12-17,2021-12-16,4620.64,-0.010287726483131143,1,False
2021-12-20,2021-12-17,4568.02,-0.011388032826621375,1,False
2021-12-21,2021-12-20,4649.23,0.017777943178882483,1,False
2021-12-22,2021-12-21,4696.56,0.010180180373954517,1,False
2021-12-23,2021-12-22,4725.79,0.006223704157936716,1,False
2021-12-27,2021-12-23,4791.19,0.01383895602639984,1,False
2021-12-28,2021-12-27,4786.35,-0.0010101874482121298,1,False
2021-12-29,2021-12-28,4793.06,0.0014019033292591576,1,False
2021-12-30,2021-12-29,4778.73,-0.002989739331450192,1,False
2021-12-31,2021-12-30,4766.18,-0.0026262207741385435,1,False
2022-01-03,2021-12-31,4796.56,0.00637407735335227,1,False
2022-01-04,2022-01-03,4793.54,-0.000629617892823231,1,False
2022-01-05,2022-01-04,4700.58,-0.01939276609770646,1,False
2022-01-06,2022-01-05,4696.05,-0.0009637108612128298,1,False
2022-01-07,2022-01-06,4677.03,-0.0040502124125595396,1,False
2022-01-10,2022-01-07,4670.29,-0.0014410854751839564,1,False
2022-01-11,2022-01-10,4713.07,0.009160030747555226,1,False
2022-01-12,2022-01-11,4726.35,0.002817696321081753,1,False
2022-01-13,2022-01-12,4659.03,-0.014243549462058636,1,False
2022-01-14,2022-01-13,4662.85,0.0008199131578892072,1,False
2022-01-18,2022-01-14,4577.11,-0.0183878958147915,1,False
2022-01-19,2022-01-18,4532.76,-0.009689520243122751,1,False
2022-01-20,2022-01-19,4482.73,-0.01103742532143781,1,False
2022-01-21,2022-01-20,4397.94,-0.01891481307149878,1,False
2022-01-24,2022-01-21,4410.13,0.0027717522294530283,1,False
2022-01-25,2022-01-24,4356.45,-0.012171976789799865,1,False
2022-01-26,2022-01-25,4349.93,-0.0014966314315554285,1,False
2022-01-27,2022-01-26,4326.51,-0.005383994684971971,1,False
2022-01-28,2022-01-27,4431.85,0.024347568825681787,1,False
2022-01-31,2022-01-28,4515.55,0.018886018254227865,1,False
2022-02-01,2022-01-31,4546.54,0.006862951356977565,1,False
2022-02-02,2022-02-01,4589.38,0.009422549895085064,1,False
2022-02-03,2022-02-02,4477.44,-0.024391094221877574,1,False
2022-02-04,2022-02-03,4500.53,0.005156964694110977,1,False
2022-02-07,2022-02-04,4483.87,-0.003701786234065696,1,False
2022-02-08,2022-02-07,4521.54,0.008401224834796661,1,False
2022-02-09,2022-02-08,4587.18,0.014517177775713597,1,False
2022-02-10,2022-02-09,4504.08,-0.018115705073705524,1,False
2022-02-11,2022-02-10,4418.64,-0.0189694676826343,1,False
2022-02-14,2022-02-11,4401.67,-0.0038405482229827426,1,False
2022-02-15,2022-02-14,4471.07,0.015766743077059386,1,False
2022-02-16,2022-02-15,4475.01,0.0008812208263346832,1,False
2022-02-17,2022-02-16,4380.26,-0.021173137043269175,1,False
2022-02-18,2022-02-17,4348.87,-0.007166241273349194,1,False
2022-02-22,2022-02-18,4304.76,-0.010142864698185927,1,False
2022-02-23,2022-02-22,4225.5,-0.018412176288573612,1,False
2022-02-24,2022-02-23,4288.7,0.014956809844988816,1,False
2022-02-25,2022-02-24,4384.65,0.022372746986266234,1,False
2022-02-28,2022-02-25,4373.94,-0.002442612295166069,1,False
2022-03-01,2022-02-28,4306.26,-0.015473463284818578,1,False
2022-03-02,2022-03-01,4386.54,0.018642627244987553,1,False
2022-03-03,2022-03-02,4363.49,-0.005254711002293466,1,False
2022-03-04,2022-03-03,4328.87,-0.00793401612012401,1,False
2022-03-07,2022-03-04,4201.09,-0.02951809594651711,1,False
2022-03-08,2022-03-07,4170.7,-0.007233836932796112,1,False
2022-03-09,2022-03-08,4277.88,0.025698324022346508,1,False
2022-03-10,2022-03-09,4259.52,-0.0042918454935622075,1,False
2022-03-11,2022-03-10,4204.31,-0.012961554353542182,1,False
2022-03-14,2022-03-11,4173.11,-0.00742095611408311,1,False
2022-03-15,2022-03-14,4262.45,0.021408493905025416,1,False
2022-03-16,2022-03-15,4357.86,0.022383840279651235,1,False
2022-03-17,2022-03-16,4411.67,0.012347803738532281,1,False
2022-03-18,2022-03-17,4463.12,0.011662250349640857,1,False
2022-03-21,2022-03-18,4461.18,-0.00043467350194470455,1,False
2022-03-22,2022-03-21,4511.61,0.011304184094790948,1,False
2022-03-23,2022-03-22,4456.24,-0.012272780670315009,1,False
2022-03-24,2022-03-23,4520.16,0.014343931206577842,1,False
2022-03-25,2022-03-24,4543.06,0.005066192347173759,1,False
2022-03-28,2022-03-25,4575.52,0.007144963967017803,1,False
2022-03-29,2022-03-28,4631.6,0.012256530405287291,1,False
2022-03-30,2022-03-29,4602.45,-0.006293721392175655,1,False
2022-03-31,2022-03-30,4530.41,-0.015652532890091164,1,False
2022-04-01,2022-03-31,4545.86,0.0034102873691344016,1,False
2022-04-04,2022-04-01,4582.64,0.0080908782936564,1,False
2022-04-05,2022-04-04,4525.12,-0.012551716914267819,1,False
2022-04-06,2022-04-05,4481.15,-0.009716869386889204,1,False
2022-04-07,2022-04-06,4500.21,0.004253372460194527,1,False
2022-04-08,2022-04-07,4488.28,-0.0026509873983658894,1,False
2022-04-11,2022-04-08,4412.53,-0.01687728929567678,1,False
2022-04-12,2022-04-11,4397.45,-0.003417540503973915,1,False
2022-04-13,2022-04-12,4446.59,0.011174658040455254,1,False
2022-04-14,2022-04-13,4392.59,-0.012144137417661627,1,False
2022-04-18,2022-04-14,4391.69,-0.000204890508788802,1,False
2022-04-19,2022-04-18,4462.21,0.016057599693967584,1,False
2022-04-20,2022-04-19,4459.45,-0.0006185275905885579,1,False
2022-04-21,2022-04-20,4393.66,-0.01475294038502506,1,False
2022-04-22,2022-04-21,4271.78,-0.02773997077607282,1,False
2022-04-25,2022-04-22,4296.12,0.005697858972138148,1,False
2022-04-26,2022-04-25,4175.2,-0.02814632738377887,1,False
2022-04-27,2022-04-26,4183.96,0.002098103084882119,1,False
2022-04-28,2022-04-27,4287.5,0.02474689050564538,1,False
2022-04-29,2022-04-28,4131.93,-0.03628454810495618,1,False
2022-05-02,2022-04-29,4155.38,0.005675313957399952,1,False
2022-05-03,2022-05-02,4175.48,0.004837102743912469,1,False
2022-05-04,2022-05-03,4300.17,0.0298624349775356,1,False
2022-05-05,2022-05-04,4146.87,-0.03564975338184306,1,False
2022-05-06,2022-05-05,4123.34,-0.005674159064547379,1,False
2022-05-09,2022-05-06,3991.24,-0.032037134944001844,1,False
2022-05-10,2022-05-09,4001.05,0.00245788276325154,1,False
2022-05-11,2022-05-10,3935.18,-0.016463178415666024,1,False
2022-05-12,2022-05-11,3930.08,-0.0012960017076728558,1,False
2022-05-13,2022-05-12,4023.89,0.02386974310955492,1,False
2022-05-16,2022-05-13,4008.01,-0.003946429947140562,1,False
2022-05-17,2022-05-16,4088.85,0.020169610355263545,1,False
2022-05-18,2022-05-17,3923.68,-0.04039522115020122,1,False
2022-05-19,2022-05-18,3900.79,-0.005833809077192775,1,False
2022-05-20,2022-05-19,3901.36,0.00014612424662696633,1,False
2022-05-23,2022-05-20,3973.75,0.01855506797629536,1,False
2022-05-24,2022-05-23,3941.48,-0.008120792702107527,1,False
2022-05-25,2022-05-24,3978.73,0.009450764687376267,1,False
2022-05-26,2022-05-25,4057.84,0.01988322907058282,1,False
2022-05-27,2022-05-26,4158.24,0.024742227391912897,1,False
2022-05-31,2022-05-27,4132.15,-0.006274289122320975,1,False
2022-06-01,2022-05-31,4101.23,-0.007482787410912017,1,False
2022-06-02,2022-06-01,4176.82,0.018431056049039052,1,False
2022-06-03,2022-06-02,4108.54,-0.016347364741597592,1,False
2022-06-06,2022-06-03,4121.43,0.0031373675320187644,1,False
2022-06-07,2022-06-06,4160.68,0.009523393579413009,1,False
2022-06-08,2022-06-07,4115.77,-0.010793908688002896,1,False
2022-06-09,2022-06-08,4017.82,-0.023798705952956634,1,False
2022-06-10,2022-06-09,3900.86,-0.02911031355312088,1,False
2022-06-13,2022-06-10,3749.63,-0.03876837415339185,1,False
2022-06-14,2022-06-13,3735.48,-0.0037737056722930706,1,False
2022-06-15,2022-06-14,3789.99,0.014592502168395916,1,False
2022-06-16,2022-06-15,3666.77,-0.032511959134456814,1,False
2022-06-17,2022-06-16,3674.84,0.0022008470670371594,1,False
2022-06-21,2022-06-17,3764.79,0.02447725615264873,1,False
2022-06-22,2022-06-21,3759.89,-0.0013015334188627437,1,False
2022-06-23,2022-06-22,3795.73,0.009532193760987795,1,False
2022-06-24,2022-06-23,3911.74,0.03056329085577736,1,False
2022-06-27,2022-06-24,3900.11,-0.002973101484249896,1,False
2022-06-28,2022-06-27,3821.55,-0.02014302160708281,1,False
2022-06-29,2022-06-28,3818.83,-0.000711753084481459,1,False
2022-06-30,2022-06-29,3785.38,-0.008759227302603145,1,False
2022-07-01,2022-06-30,3825.33,0.010553762105785847,1,False
2022-07-05,2022-07-01,3831.39,0.0015841770513915776,1,False
2022-07-06,2022-07-05,3845.08,0.0035731157621645693,1,False
2022-07-07,2022-07-06,3902.62,0.014964578110208349,1,False
2022-07-08,2022-07-07,3899.38,-0.0008302114989416909,1,False
2022-07-11,2022-07-08,3854.43,-0.011527473598367033,1,False
2022-07-12,2022-07-11,3818.8,-0.009243908956706903,1,False
2022-07-13,2022-07-12,3801.78,-0.004456897454697795,1,False
2022-07-14,2022-07-13,3790.38,-0.00299859539478875,1,False
2022-07-15,2022-07-14,3863.16,0.019201241036518768,1,False
2022-07-18,2022-07-15,3830.85,-0.008363619420370894,1,False
2022-07-19,2022-07-18,3936.69,0.027628333137554417,1,False
2022-07-20,2022-07-19,3959.9,0.005895816028186118,1,False
2022-07-21,2022-07-20,3998.95,0.009861360135356989,1,False
2022-07-22,2022-07-21,3961.63,-0.009332449768064022,1,False
2022-07-25,2022-07-22,3966.84,0.0013151152429682345,1,False
2022-07-26,2022-07-25,3921.05,-0.011543193070554847,1,False
2022-07-27,2022-07-26,4023.61,0.026156259165274642,1,False
2022-07-28,2022-07-27,4072.43,0.012133382708562568,1,False
2022-07-29,2022-07-28,4130.29,0.014207733466259809,1,False
2022-08-01,2022-07-29,4118.63,-0.0028230463236237346,1,False
2022-08-02,2022-08-01,4091.19,-0.006662409587654183,1,False
2022-08-03,2022-08-02,4155.17,0.015638481713144525,1,False
2022-08-04,2022-08-03,4151.94,-0.0007773448499099889,1,False
2022-08-05,2022-08-04,4145.19,-0.0016257460367924415,1,False
2022-08-08,2022-08-05,4140.06,-0.0012375789770792123,1,False
2022-08-09,2022-08-08,4122.47,-0.004248730694724312,1,False
2022-08-10,2022-08-09,4210.24,0.021290634013103604,1,False
2022-08-11,2022-08-10,4207.27,-0.0007054229687617486,1,False
2022-08-12,2022-08-11,4280.15,0.01732239670855429,1,False
2022-08-15,2022-08-12,4297.14,0.00396948705068767,1,False
2022-08-16,2022-08-15,4305.2,0.0018756661407353103,1,False
2022-08-17,2022-08-16,4274.04,-0.0072377589891293725,1,False
2022-08-18,2022-08-17,4283.74,0.0022695154935377104,1,False
2022-08-19,2022-08-18,4228.48,-0.012899942573545653,1,False
2022-08-22,2022-08-19,4137.99,-0.021400124867564707,1,False
2022-08-23,2022-08-22,4128.73,-0.0022378014446627903,1,False
2022-08-24,2022-08-23,4140.77,0.0029161509713642175,1,False
2022-08-25,2022-08-24,4199.12,0.014091582000449021,1,False
2022-08-26,2022-08-25,4057.66,-0.033688010821315006,1,False
2022-08-29,2022-08-26,4030.61,-0.0066664037893761074,1,False
2022-08-30,2022-08-29,3986.16,-0.011028107408059928,1,False
2022-08-31,2022-08-30,3955.0,-0.007817046982559583,1,False
2022-09-01,2022-08-31,3966.85,0.002996207332490508,1,False
2022-09-02,2022-09-01,3924.26,-0.010736478566116592,1,False
2022-09-06,2022-09-02,3908.19,-0.004095039574340209,1,False
2022-09-07,2022-09-06,3979.87,0.018340971140093032,1,False
2022-09-08,2022-09-07,4006.18,0.006610768693449787,1,False
2022-09-09,2022-09-08,4067.36,0.015271405678227268,1,False
2022-09-12,2022-09-09,4110.41,0.01058426104401855,1,False
2022-09-13,2022-09-12,3932.69,-0.043236562775976095,1,False
2022-09-14,2022-09-13,3946.01,0.0033869946525153516,1,False
2022-09-15,2022-09-14,3901.35,-0.011317761485652666,1,False
2022-09-16,2022-09-15,3873.33,-0.007182129262947479,1,False
2022-09-19,2022-09-16,3899.89,0.006857148758303566,1,False
2022-09-20,2022-09-19,3855.93,-0.011272112803181633,1,False
2022-09-21,2022-09-20,3789.93,-0.017116493297336777,1,False
2022-09-22,2022-09-21,3757.99,-0.008427596288058115,1,False
2022-09-23,2022-09-22,3693.23,-0.01723261637204987,1,False
2022-09-26,2022-09-23,3655.04,-0.010340542018774879,1,False
2022-09-27,2022-09-26,3647.29,-0.0021203598319033956,1,False
2022-09-28,2022-09-27,3719.04,0.019672140136923533,1,False
2022-09-29,2022-09-28,3640.47,-0.021126419721218426,1,False
2022-09-30,2022-09-29,3585.62,-0.01506673588849794,1,False
2022-10-03,2022-09-30,3678.43,0.025883947546031072,1,False
2022-10-04,2022-10-03,3790.93,0.030583700111188827,1,False
2022-10-05,2022-10-04,3783.28,-0.0020179744811957834,1,False
2022-10-06,2022-10-05,3744.52,-0.010245078344716774,1,False
2022-10-07,2022-10-06,3639.66,-0.028003589245083504,1,False
2022-10-10,2022-10-07,3612.39,-0.007492458086744369,1,False
2022-10-11,2022-10-10,3588.84,-0.006519229651283376,1,False
2022-10-12,2022-10-11,3577.03,-0.0032907569019515748,1,False
2022-10-13,2022-10-12,3669.91,0.025965675434648228,1,False
2022-10-14,2022-10-13,3583.07,-0.023662705624933444,1,False
2022-10-17,2022-10-14,3677.95,0.026480085513260976,1,False
2022-10-18,2022-10-17,3719.98,0.011427561549232745,1,False
2022-10-19,2022-10-18,3695.16,-0.006672078882144605,1,False
2022-10-20,2022-10-19,3665.78,-0.007950941231232078,1,False
2022-10-21,2022-10-20,3752.75,0.023724828003862664,1,False
2022-10-24,2022-10-21,3797.34,0.011881953234294862,1,False
2022-10-25,2022-10-24,3859.11,0.01626664981276371,1,False
2022-10-26,2022-10-25,3830.6,-0.007387713747470381,1,False
2022-10-27,2022-10-26,3807.3,-0.006082598026418751,1,False
2022-10-28,2022-10-27,3901.06,0.024626375646783716,1,False
2022-10-31,2022-10-28,3871.98,-0.007454384193014141,1,False
2022-11-01,2022-10-31,3856.1,-0.00410126085362017,1,False
2022-11-02,2022-11-01,3759.69,-0.025001944970306722,1,False
2022-11-03,2022-11-02,3719.89,-0.010585979163175718,1,False
2022-11-04,2022-11-03,3770.55,0.013618682272863003,1,False
2022-11-07,2022-11-04,3806.8,0.00961398204505981,1,False
2022-11-08,2022-11-07,3828.11,0.005597877482399927,1,False
2022-11-09,2022-11-08,3748.57,-0.020777877333723382,1,False
2022-11-10,2022-11-09,3956.37,0.05543447234545429,1,False
2022-11-11,2022-11-10,3992.93,0.009240793960120008,1,False
2022-11-14,2022-11-11,3957.25,-0.008935794015923149,1,False
2022-11-15,2022-11-14,3991.73,0.008713121485880437,1,False
2022-11-16,2022-11-15,3958.79,-0.008252061136399536,1,False
2022-11-17,2022-11-16,3946.56,-0.003089327799655983,1,False
2022-11-18,2022-11-17,3965.34,0.004758574556069206,1,False
2022-11-21,2022-11-18,3949.94,-0.0038836518432215916,1,False
2022-11-22,2022-11-21,4003.58,0.013579953113211918,1,False
2022-11-23,2022-11-22,4027.26,0.0059147063378277576,1,False
2022-11-25,2022-11-23,4026.12,-0.0002830708720074071,1,False
2022-11-28,2022-11-25,3963.94,-0.01544414970244301,1,False
2022-11-29,2022-11-28,3957.63,-0.0015918505325509535,1,False
2022-11-30,2022-11-29,4080.11,0.030947814727501077,1,False
2022-12-01,2022-11-30,4076.57,-0.0008676236670089876,1,False
2022-12-02,2022-12-01,4071.7,-0.0011946317615054713,1,False
2022-12-05,2022-12-02,3998.84,-0.017894245646781326,1,False
2022-12-06,2022-12-05,3941.26,-0.014399175760970717,1,False
2022-12-07,2022-12-06,3933.92,-0.001862348589029894,1,False
2022-12-08,2022-12-07,3963.51,0.007521759466384781,1,False
2022-12-09,2022-12-08,3934.38,-0.007349546235533633,1,False
2022-12-12,2022-12-09,3990.56,0.014279251114533986,1,False
2022-12-13,2022-12-12,4019.65,0.007289703700733785,1,False
2022-12-14,2022-12-13,3995.32,-0.006052765788066128,1,False
2022-12-15,2022-12-14,3895.75,-0.024921658340258168,1,False
2022-12-16,2022-12-15,3852.36,-0.011137778348199956,1,False
2022-12-19,2022-12-16,3817.66,-0.009007465553582783,1,False
2022-12-20,2022-12-19,3821.62,0.0010372846193742458,1,False
2022-12-21,2022-12-20,3878.44,0.014868040255179737,1,False
2022-12-22,2022-12-21,3822.39,-0.014451686760656446,1,False
2022-12-23,2022-12-22,3844.82,0.005868056373107056,1,False
2022-12-27,2022-12-23,3829.25,-0.004049604402806883,1,False
2022-12-28,2022-12-27,3783.22,-0.01202063067180259,1,False
2022-12-29,2022-12-28,3849.28,0.017461316021801565,1,False
2022-12-30,2022-12-29,3839.5,-0.0025407348906808513,1,False
2023-01-03,2022-12-30,3824.14,-0.004000520901158988,1,False
2023-01-04,2023-01-03,3852.97,0.00753894993384141,1,False
2023-01-05,2023-01-04,3808.1,-0.01164556173549236,1,False
2023-01-06,2023-01-05,3895.08,0.02284078674404566,1,False
2023-01-09,2023-01-06,3892.09,-0.0007676350678290644,1,False
2023-01-10,2023-01-09,3919.25,0.006978255898501873,1,False
2023-01-11,2023-01-10,3969.61,0.012849397206098123,1,False
2023-01-12,2023-01-11,3983.17,0.00341595270064321,1,False
2023-01-13,2023-01-12,3999.09,0.003996816605869258,1,False
2023-01-17,2023-01-13,3990.97,-0.0020304619300891558,1,False
2023-01-18,2023-01-17,3928.86,-0.01556263264319191,1,False
2023-01-19,2023-01-18,3898.85,-0.007638348019527341,1,False
2023-01-20,2023-01-19,3972.61,0.01891839901509429,1,False
2023-01-23,2023-01-20,4019.81,0.011881357596139619,1,False
2023-01-24,2023-01-23,4016.95,-0.0007114764130643492,1,False
2023-01-25,2023-01-24,4016.22,-0.00018172991946630024,1,False
2023-01-26,2023-01-25,4060.43,0.011007863115068517,1,False
2023-01-27,2023-01-26,4070.56,0.002494809663015962,1,False
2023-01-30,2023-01-27,4017.77,-0.012968731575016657,1,False
2023-01-31,2023-01-30,4076.6,0.014642450911824145,1,False
2023-02-01,2023-01-31,4119.21,0.010452337732424155,1,False
2023-02-02,2023-02-01,4179.76,0.01469942051995421,1,False
2023-02-03,2023-02-02,4136.48,-0.010354661511665864,1,False
2023-02-06,2023-02-03,4111.08,-0.006140486597300043,1,False
2023-02-07,2023-02-06,4164.0,0.01287252984617182,1,False
2023-02-08,2023-02-07,4117.86,-0.011080691642651352,1,False
2023-02-09,2023-02-08,4081.5,-0.008829829085981511,1,False
2023-02-10,2023-02-09,4090.46,0.0021952713463186946,1,False
2023-02-13,2023-02-10,4137.29,0.011448590134117032,1,False
2023-02-14,2023-02-13,4136.13,-0.0002803767683676739,1,False
2023-02-15,2023-02-14,4147.6,0.0027731236687436045,1,False
2023-02-16,2023-02-15,4090.41,-0.01378869707782826,1,False
2023-02-17,2023-02-16,4079.09,-0.0027674487398573477,1,False
2023-02-21,2023-02-17,3997.34,-0.020041234687148357,1,False
2023-02-22,2023-02-21,3991.05,-0.0015735464083616035,1,False
2023-02-23,2023-02-22,4012.32,0.0053294245875146196,1,False
2023-02-24,2023-02-23,3970.04,-0.010537544363360851,1,False
2023-02-27,2023-02-24,3982.24,0.0030730168965551474,1,False
2023-02-28,2023-02-27,3970.15,-0.0030359797500902896,1,False
2023-03-01,2023-02-28,3951.39,-0.004725262269687613,1,False
2023-03-02,2023-03-01,3981.35,0.0075821419804169565,1,False
2023-03-03,2023-03-02,4045.64,0.0161477890665227,1,False
2023-03-06,2023-03-03,4048.42,0.0006871595099910977,1,False
2023-03-07,2023-03-06,3986.37,-0.015326967063694075,1,False
2023-03-08,2023-03-07,3992.01,0.001414821002566402,1,False
2023-03-09,2023-03-08,3918.32,-0.018459372596762003,1,False
2023-03-10,2023-03-09,3861.59,-0.014478143694236278,1,False
2023-03-13,2023-03-10,3855.76,-0.0015097408062482165,1,False
2023-03-14,2023-03-13,3919.29,0.016476647924144494,1,False
2023-03-15,2023-03-14,3891.93,-0.006980856226510457,1,False
2023-03-16,2023-03-15,3960.28,0.017561980816715783,1,False
2023-03-17,2023-03-16,3916.64,-0.01101942286909019,1,False
2023-03-20,2023-03-17,3951.57,0.008918358593079878,1,False
2023-03-21,2023-03-20,4002.87,0.012982181765728518,1,False
2023-03-22,2023-03-21,3936.97,-0.01646318766285193,1,False
2023-03-23,2023-03-22,3948.72,0.002984528711166279,1,False
2023-03-24,2023-03-23,3970.99,0.0056398022650376856,1,False
2023-03-27,2023-03-24,3977.53,0.0016469444647304599,1,False
2023-03-28,2023-03-27,3971.27,-0.0015738410521103363,1,False
2023-03-29,2023-03-28,4027.81,0.014237259113583312,1,False
2023-03-30,2023-03-29,4050.83,0.0057152646227105475,1,False
2023-03-31,2023-03-30,4109.31,0.014436547571732294,1,False
2023-04-03,2023-03-31,4124.51,0.0036989178231867648,1,False
2023-04-04,2023-04-03,4100.6,-0.0057970522559043225,1,False
2023-04-05,2023-04-04,4090.38,-0.0024923181973370845,1,False
2023-04-06,2023-04-05,4105.02,0.003579129567424122,1,False
2023-04-10,2023-04-06,4109.11,0.0009963410653295313,1,False
2023-04-11,2023-04-10,4108.94,-4.137148920324574e-05,1,False
2023-04-12,2023-04-11,4091.95,-0.004134886369720592,1,False
2023-04-13,2023-04-12,4146.22,0.013262625398648753,1,False
2023-04-14,2023-04-13,4137.64,-0.0020693547375681964,1,False
2023-04-17,2023-04-14,4151.32,0.0033062325383550473,1,False
2023-04-18,2023-04-17,4154.87,0.0008551496873283604,1,False
2023-04-19,2023-04-18,4154.52,-8.423849602978706e-05,1,False
2023-04-20,2023-04-19,4129.79,-0.005952552882162232,1,False
2023-04-21,2023-04-20,4133.52,0.0009031936248575789,1,False
2023-04-24,2023-04-21,4137.04,0.0008515744450250384,1,False
2023-04-25,2023-04-24,4071.63,-0.015810821263512076,1,False
2023-04-26,2023-04-25,4055.99,-0.003841213469789828,1,False
2023-04-27,2023-04-26,4135.35,0.019566123190639217,1,False
2023-04-28,2023-04-27,4169.48,0.008253231286347917,1,False
2023-05-01,2023-04-28,4167.87,-0.0003861392787588569,1,False
2023-05-02,2023-05-01,4119.58,-0.011586253889876552,1,False
2023-05-03,2023-05-02,4090.75,-0.006998286233062534,1,False
2023-05-04,2023-05-03,4061.22,-0.007218725172645657,1,False
2023-05-05,2023-05-04,4136.25,0.018474744042430657,1,False
2023-05-08,2023-05-05,4138.12,0.0004521003324267081,1,False
2023-05-09,2023-05-08,4119.17,-0.004579374208577791,1,False
